epoch,train_loss,train_accuracy,test_loss,test_accuracy,train_gate_0,train_gate_1,train_gate_2,test_gate_0,test_gate_1,test_gate_2
125.0,0.0007001300980336964,1.0,0.3207088058516383,0.9049999713897705,0.15632425248622894,0.2246910035610199,0.6189847588539124,0.15046067535877228,0.19589124619960785,0.6536480784416199
126.0,0.0007923026364296675,1.0,0.3246521714180708,0.902999997138977,0.15774090588092804,0.23137407004833221,0.6108850836753845,0.15207631886005402,0.20355764031410217,0.6443659663200378
127.0,0.0007921678544953465,1.0,0.325194455832243,0.9039999842643738,0.15864956378936768,0.23344267904758453,0.6079078316688538,0.15337151288986206,0.20567525923252106,0.6409532427787781
128.0,0.0007269162964075804,1.0,0.32473878482729196,0.9039999842643738,0.16052863001823425,0.230164036154747,0.6093073487281799,0.15600404143333435,0.20087014138698578,0.6431257724761963
129.0,0.0007098513152450323,1.0,0.3212706952989101,0.9049999713897705,0.16178759932518005,0.23020164668560028,0.6080108284950256,0.15732458233833313,0.2011195719242096,0.6415558457374573
130.0,0.0007823060983791947,1.0,0.32362145894020794,0.9035000205039978,0.16316097974777222,0.23512081801891327,0.6017181277275085,0.1584687978029251,0.20739473402500153,0.6341364979743958
131.0,0.0007240534629672766,1.0,0.32570675982534886,0.9035000205039978,0.16378670930862427,0.2345823347568512,0.6016309857368469,0.15858666598796844,0.20750534534454346,0.6339080333709717
132.0,0.0007131204893812538,1.0,0.3274766760841012,0.9024999737739563,0.16358165442943573,0.23681069910526276,0.5996076464653015,0.15835189819335938,0.21060146391391754,0.6310466527938843
133.0,0.0007516732364892959,1.0,0.3267745558470488,0.9020000100135803,0.1644139289855957,0.24071750044822693,0.594868540763855,0.15899844467639923,0.21523427963256836,0.6257672309875488
134.0,0.0007444767821580172,1.0,0.3259235554412007,0.9039999842643738,0.16537640988826752,0.24152947962284088,0.5930941104888916,0.16028347611427307,0.21576358377933502,0.6239529848098755
135.0,0.0006875433064997196,1.0,0.3193286253884435,0.906499981880188,0.16745923459529877,0.23730596899986267,0.5952348113059998,0.16138745844364166,0.21085990965366364,0.6277525424957275
136.0,0.0007186040878295898,1.0,0.31293223056942227,0.906499981880188,0.16787341237068176,0.23939849436283112,0.5927280187606812,0.1585133969783783,0.21444405615329742,0.6270425319671631
137.0,0.0007321651615202427,1.0,0.3171737066805363,0.906000018119812,0.16937290132045746,0.24128051102161407,0.5893465280532837,0.1592836081981659,0.21734659373760223,0.6233698129653931
138.0,0.0007197981625795364,1.0,0.3205865664407611,0.902999997138977,0.17133232951164246,0.24150598049163818,0.5871617197990417,0.16077302396297455,0.21826879680156708,0.620958149433136
139.0,0.0006900125034153461,1.0,0.3185247782319784,0.902999997138977,0.17153237760066986,0.24125181138515472,0.587215781211853,0.1602984368801117,0.2189418524503708,0.6207597255706787
140.0,0.0006709032282233238,1.0,0.3168955320417881,0.9049999713897705,0.17187784612178802,0.2416258305311203,0.5864963531494141,0.1608474850654602,0.21800895035266876,0.6211435794830322
141.0,0.0006718348227441311,1.0,0.3204725429490209,0.902999997138977,0.17360809445381165,0.24180707335472107,0.5845848917961121,0.16442306339740753,0.21602433919906616,0.6195526123046875
142.0,0.0006928156837821007,1.0,0.32238357116281985,0.902999997138977,0.17545126378536224,0.2427157312631607,0.5818330645561218,0.167192280292511,0.2165999710559845,0.6162077784538269
143.0,0.0006538812126964331,1.0,0.32209425865113733,0.9039999842643738,0.17512881755828857,0.24288424849510193,0.5819869041442871,0.16693632304668427,0.21666400134563446,0.6163996458053589
144.0,0.000684938664548099,1.0,0.3263506478369236,0.9039999842643738,0.1757422387599945,0.24587835371494293,0.5783793926239014,0.16773150861263275,0.22003546357154846,0.61223304271698
145.0,0.0006667053420096636,1.0,0.32388565780222417,0.9020000100135803,0.17803654074668884,0.2439182698726654,0.5780451893806458,0.17150500416755676,0.2163008600473404,0.6121941804885864
146.0,0.0006766445524990558,1.0,0.31940992994606493,0.9045000076293945,0.1780669391155243,0.24570471048355103,0.5762283802032471,0.1712915301322937,0.2178352028131485,0.6108732223510742
147.0,0.000616648243740201,1.0,0.3190980693995953,0.906000018119812,0.18003682792186737,0.24124152958393097,0.5787217020988464,0.1737724244594574,0.21319137513637543,0.6130362153053284
148.0,0.000653805068694055,1.0,0.3262129195183516,0.9035000205039978,0.1819930374622345,0.24282751977443695,0.575179398059845,0.1767514944076538,0.21527418494224548,0.6079742312431335
149.0,0.0006232659453526139,1.0,0.3258787796497345,0.9035000205039978,0.18242312967777252,0.24133709073066711,0.5762397646903992,0.17806467413902283,0.21338976919651031,0.6085456013679504
150.0,0.0005956737585365772,1.0,0.32334644412994384,0.9054999947547913,0.1819482147693634,0.24208329617977142,0.5759685039520264,0.17811407148838043,0.21374133229255676,0.6081445813179016
151.0,0.0006093909181654453,1.0,0.32061236318945885,0.906000018119812,0.18348905444145203,0.24190227687358856,0.5746086239814758,0.1796339750289917,0.21417956054210663,0.6061865091323853
152.0,0.0005897970777004958,1.0,0.3223492371290922,0.9075000286102295,0.1822182834148407,0.24365286529064178,0.5741288661956787,0.17776937782764435,0.2174287587404251,0.6048018932342529
153.0,0.0006511502880603075,1.0,0.32690377183258534,0.9070000052452087,0.18355578184127808,0.24850137531757355,0.5679427981376648,0.17944400012493134,0.22299379110336304,0.5975621938705444
154.0,0.0006011795159429311,1.0,0.3277513310313225,0.9045000076293945,0.1871606558561325,0.2406119853258133,0.572227418422699,0.18482007086277008,0.2157251089811325,0.5994548201560974
155.0,0.0006106650987640023,1.0,0.32853851732611655,0.902999997138977,0.18750591576099396,0.24290573596954346,0.5695883631706238,0.18518465757369995,0.2176416516304016,0.5971736907958984
156.0,0.0005922298431396485,1.0,0.3272597845643759,0.9020000100135803,0.18628181517124176,0.24557283520698547,0.5681453943252563,0.18375396728515625,0.2199389785528183,0.5963070392608643
157.0,0.0005955225164070725,1.0,0.3294122736603022,0.9020000100135803,0.18827460706233978,0.24501191079616547,0.5667135119438171,0.186264768242836,0.2197623997926712,0.5939728617668152
158.0,0.0006121261920779943,1.0,0.3294795521646738,0.902999997138977,0.18969187140464783,0.24645334482192993,0.5638548731803894,0.186783567070961,0.22240813076496124,0.5908083319664001
159.0,0.0005954800723120571,1.0,0.3329023143202066,0.9010000228881836,0.19044813513755798,0.2466430813074112,0.5629088282585144,0.18740832805633545,0.22334261238574982,0.5892490744590759
160.0,0.0006300109773874283,1.0,0.33806224489212033,0.9004999995231628,0.1928364336490631,0.24808630347251892,0.559077262878418,0.19073370099067688,0.2246394008398056,0.5846268534660339
161.0,0.0005593646559864283,1.0,0.33309639570116995,0.9004999995231628,0.19361087679862976,0.24364309012889862,0.5627460479736328,0.19103951752185822,0.2219499796628952,0.5870105028152466
162.0,0.0005359963020309806,1.0,0.33028049425780776,0.9014999866485596,0.19506347179412842,0.23896841704845428,0.5659680962562561,0.19118662178516388,0.22031466662883759,0.5884987711906433
163.0,0.0005858993111178279,1.0,0.33834883742034433,0.8999999761581421,0.1964375376701355,0.24312390387058258,0.5604385137557983,0.19271419942378998,0.2251681685447693,0.5821176171302795
164.0,0.0006017435621470213,1.0,0.34416528303921223,0.8989999890327454,0.19558767974376678,0.24778589606285095,0.5566263198852539,0.19361023604869843,0.22864948213100433,0.5777403116226196
165.0,0.0005473323408514262,1.0,0.34092957535386087,0.8980000019073486,0.196172297000885,0.24558863043785095,0.5582391619682312,0.19600509107112885,0.22450567781925201,0.5794892311096191
166.0,0.0005503864753991365,1.0,0.3355904600173235,0.8999999761581421,0.19789087772369385,0.24494759738445282,0.5571615099906921,0.19747766852378845,0.22283817827701569,0.5796841382980347
167.0,0.0005940979858860373,1.0,0.3395953283011913,0.8989999890327454,0.1978348046541214,0.24971021711826324,0.5524550080299377,0.19739313423633575,0.2278469204902649,0.5747599601745605
168.0,0.0005314525682479143,1.0,0.337347677052021,0.8980000019073486,0.1999865472316742,0.24462853372097015,0.5553848743438721,0.19957956671714783,0.2210952192544937,0.5793253183364868
169.0,0.0004933528630062938,1.0,0.3323184625953436,0.9010000228881836,0.20274899899959564,0.23693948984146118,0.560311496257782,0.20221835374832153,0.21193669736385345,0.5858449935913086
170.0,0.0005254280082881451,1.0,0.3285513009279966,0.9024999737739563,0.20118439197540283,0.2430392950773239,0.5557762980461121,0.2000196874141693,0.21969948709011078,0.5802809000015259
171.0,0.0005680591417476535,1.0,0.33267030280828475,0.9020000100135803,0.198468878865242,0.2510525584220886,0.5504785776138306,0.19755081832408905,0.22856345772743225,0.5738857984542847
172.0,0.0005866649579256773,1.0,0.3343343619555235,0.9020000100135803,0.20166373252868652,0.2512810528278351,0.547055184841156,0.2005450278520584,0.22850006818771362,0.5709549784660339
173.0,0.0005107795214280486,1.0,0.3320322285592556,0.9014999866485596,0.2036520093679428,0.2458312064409256,0.5505167245864868,0.20230863988399506,0.22297406196594238,0.5747172832489014
174.0,0.0005702406410127878,1.0,0.3376611242890358,0.9010000228881836,0.2062576562166214,0.2492946982383728,0.544447660446167,0.2050616592168808,0.22701282799243927,0.5679255127906799
175.0,0.0005307375835254788,1.0,0.3364663764387369,0.9004999995231628,0.20565274357795715,0.24841107428073883,0.5459361672401428,0.20508457720279694,0.22691239416599274,0.5680030584335327
176.0,0.0005359216462820769,1.0,0.33636119252443314,0.9004999995231628,0.20546625554561615,0.25124692916870117,0.5432868003845215,0.204935222864151,0.22968295216560364,0.5653818249702454
177.0,0.00047003586683422327,1.0,0.33435251350700856,0.9010000228881836,0.20815250277519226,0.24239391088485718,0.549453616142273,0.20819316804409027,0.2196006178855896,0.5722062587738037
178.0,0.0005129063120111823,1.0,0.33703339156508444,0.8999999761581421,0.2121712565422058,0.23717203736305237,0.5506566762924194,0.21179665625095367,0.2152019888162613,0.5730013251304626
179.0,0.0005061322459951043,1.0,0.339621706828475,0.8985000252723694,0.20924390852451324,0.2442438304424286,0.5465121865272522,0.20922979712486267,0.22208808362483978,0.568682074546814
180.0,0.0012373960632830858,1.0,0.3446330825537443,0.8999999761581421,0.20556408166885376,0.258312463760376,0.5361233949661255,0.20562802255153656,0.2358933687210083,0.5584785342216492
181.0,0.0021687135361135004,1.0,0.3077984353303909,0.9129999876022339,0.2035311460494995,0.1594424545764923,0.6370263695716858,0.18705379962921143,0.1533539891242981,0.6595922112464905
182.0,0.0011016188077628613,1.0,0.2773123852610588,0.9175000190734863,0.16942520439624786,0.18518570065498352,0.6453890800476074,0.13021568953990936,0.19937340915203094,0.6704108715057373
183.0,0.0011931846793740988,1.0,0.2992892020046711,0.9120000004768372,0.18621334433555603,0.2016078531742096,0.6121788620948792,0.144065260887146,0.21648046374320984,0.6394542455673218
184.0,0.0007125331391580402,1.0,0.27888387712836266,0.9194999933242798,0.16798007488250732,0.1486392468214035,0.6833806037902832,0.11644206196069717,0.15231095254421234,0.7312469482421875
185.0,0.0010500919967889786,1.0,0.30324455827474595,0.9114999771118164,0.18882302939891815,0.15409067273139954,0.6570863127708435,0.14994977414608002,0.16070838272571564,0.6893417835235596
186.0,0.0007440298087894917,1.0,0.3077166696488857,0.9100000262260437,0.17941036820411682,0.1811361163854599,0.6394534707069397,0.15620721876621246,0.1921556144952774,0.6516371965408325
187.0,0.002363711624406278,0.9994999766349792,0.3455475508570671,0.8999999761581421,0.1776573807001114,0.18875034153461456,0.6335923075675964,0.19446136057376862,0.18116915225982666,0.6243694424629211
188.0,0.0006226322199217975,1.0,0.3143530789613724,0.9054999947547913,0.16664834320545197,0.18719804286956787,0.6461536288261414,0.17234613001346588,0.1779395341873169,0.6497142910957336
189.0,0.0012748035052791238,0.9994999766349792,0.32543765503168104,0.9049999713897705,0.17347417771816254,0.18463236093521118,0.6418934464454651,0.16011935472488403,0.17322707176208496,0.666653573513031
190.0,0.001419920889660716,1.0,0.38511685460805894,0.8859999775886536,0.1806953400373459,0.21613173186779022,0.6031728982925415,0.17182528972625732,0.20934121310710907,0.6188334822654724
191.0,0.0023683457863517107,0.9994999766349792,0.3719913917183876,0.8920000195503235,0.1541762501001358,0.22424283623695374,0.6215808987617493,0.13995084166526794,0.23280446231365204,0.6272447109222412
192.0,0.0008893254650756717,1.0,0.36942389923334124,0.8930000066757202,0.1630149781703949,0.20817548036575317,0.6288095712661743,0.14691494405269623,0.21405600011348724,0.6390290260314941
193.0,0.000886303948238492,1.0,0.35807262754440305,0.8939999938011169,0.17896899580955505,0.20507992804050446,0.6159510612487793,0.1546381562948227,0.2022409737110138,0.6431208848953247
194.0,0.000796990105882287,1.0,0.3553768033981323,0.8955000042915344,0.18526066839694977,0.2072572261095047,0.6074821352958679,0.1564236581325531,0.20076994597911835,0.6428064107894897
195.0,0.0006529838507995009,1.0,0.3536413571834564,0.8945000171661377,0.18626248836517334,0.21181225776672363,0.601925253868103,0.15754355490207672,0.20541024208068848,0.6370461583137512
196.0,0.0006040539611130953,1.0,0.35435980242490767,0.8960000276565552,0.18817538022994995,0.21616433560848236,0.5956602692604065,0.16125348210334778,0.21074554324150085,0.6280009746551514
197.0,0.0005509882657788694,1.0,0.3552986911535263,0.8960000276565552,0.18882396817207336,0.21504133939743042,0.5961347222328186,0.16311092674732208,0.20936039090156555,0.6275286078453064
198.0,0.0005458751702681184,1.0,0.3549223437309265,0.8949999809265137,0.19329287111759186,0.21407264471054077,0.5926344394683838,0.16892574727535248,0.20679205656051636,0.6242822408676147
199.0,0.000615018967539072,1.0,0.35306737315654757,0.8955000042915344,0.19629481434822083,0.2188449651002884,0.5848602056503296,0.17176061868667603,0.211807519197464,0.6164318919181824
200.0,0.0005494108451530338,1.0,0.3510074902176857,0.8960000276565552,0.19524651765823364,0.2220250964164734,0.582728385925293,0.1702985018491745,0.21588632464408875,0.613815188407898
201.0,0.0004902780298143625,1.0,0.3495952256321907,0.8945000171661377,0.19876231253147125,0.21561889350414276,0.585618793964386,0.1776706576347351,0.2007708102464676,0.6215584874153137
202.0,0.0005045245513319969,1.0,0.3507792066931725,0.8945000171661377,0.2035646140575409,0.21599093079566956,0.5804445147514343,0.18347840011119843,0.19936463236808777,0.617156982421875
203.0,0.000488882290199399,1.0,0.35208862909674643,0.8949999809265137,0.20668840408325195,0.21765188872814178,0.5756596922874451,0.18558070063591003,0.19990096986293793,0.6145182847976685
204.0,0.00048457473423331975,1.0,0.35339490747451785,0.8949999809265137,0.20823125541210175,0.21827484667301178,0.5734938979148865,0.18630029261112213,0.19810841977596283,0.615591287612915
205.0,0.00047900563571602107,1.0,0.3537052399516106,0.8955000042915344,0.2109425663948059,0.21760332584381104,0.5714541077613831,0.1895686537027359,0.19609707593917847,0.6143342852592468
206.0,0.0004944095006212592,1.0,0.35521587532758714,0.8955000042915344,0.21351364254951477,0.2199152559041977,0.5665711164474487,0.19286102056503296,0.1978355497121811,0.6093034744262695
207.0,0.0004578641327098012,1.0,0.3542529036104679,0.8945000171661377,0.21490110456943512,0.2197583019733429,0.5653405785560608,0.1951664388179779,0.19759516417980194,0.6072384119033813
208.0,0.0004125347286462784,1.0,0.3532956715226173,0.8964999914169312,0.2147849053144455,0.2182881385087967,0.5669269561767578,0.19535492360591888,0.19651103019714355,0.6081340312957764
209.0,0.0004039695146493614,1.0,0.3528072368204594,0.8964999914169312,0.2149091362953186,0.21972528100013733,0.5653656125068665,0.1956293135881424,0.19808132946491241,0.6062893867492676
210.0,0.0004262298829853535,1.0,0.3534521380364895,0.8949999809265137,0.21681363880634308,0.22191467881202698,0.5612717270851135,0.19822704792022705,0.20055325329303741,0.6012197136878967
211.0,0.00047176083363592624,1.0,0.3539014365971088,0.8955000042915344,0.2188180834054947,0.22442978620529175,0.5567521452903748,0.2007417380809784,0.20353882014751434,0.5957194566726685
212.0,0.0005016390467062592,1.0,0.35414310908317564,0.8949999809265137,0.21924884617328644,0.2262895256280899,0.554461658000946,0.20166970789432526,0.20612969994544983,0.5922006368637085
213.0,0.0003743740781210363,1.0,0.34804163801670074,0.8955000042915344,0.2185698300600052,0.21974952518939972,0.5616806745529175,0.20182427763938904,0.1957377791404724,0.6024379134178162
214.0,0.0003635229826904833,1.0,0.34636639830470084,0.8960000276565552,0.21979446709156036,0.21388274431228638,0.5663227438926697,0.20348691940307617,0.18834075331687927,0.6081723570823669
215.0,0.00039878793247044087,1.0,0.34656578686833384,0.8949999809265137,0.22321131825447083,0.21466876566410065,0.5621199607849121,0.20785439014434814,0.1889815330505371,0.6031640768051147
216.0,0.0003984677172265947,1.0,0.3444642623364925,0.8955000042915344,0.22226546704769135,0.21913866698741913,0.5585958957672119,0.20821499824523926,0.19377535581588745,0.5980096459388733
217.0,0.00040697047719731925,1.0,0.342618760406971,0.8970000147819519,0.21988187730312347,0.2258133590221405,0.554304838180542,0.20729094743728638,0.2005932629108429,0.5921157598495483
218.0,0.00041365888901054857,1.0,0.3449337430894375,0.8974999785423279,0.22117020189762115,0.22740508615970612,0.5514247417449951,0.2094760686159134,0.20240287482738495,0.5881211161613464
219.0,0.00041579101234674455,1.0,0.34783931490778924,0.8980000019073486,0.22264081239700317,0.2284470498561859,0.5489121675491333,0.2116221934556961,0.20351587235927582,0.5848619341850281
220.0,0.00038763543451204895,1.0,0.3485531233847141,0.8985000252723694,0.2234668880701065,0.2291816771030426,0.5473514199256897,0.21276244521141052,0.20379944145679474,0.5834380388259888
221.0,0.0003946493617258966,1.0,0.3489649615883827,0.8980000019073486,0.22404348850250244,0.23249942064285278,0.5434570908546448,0.2139730602502823,0.2064925730228424,0.5795344114303589
222.0,0.0004085148340091109,1.0,0.34919569769501685,0.8985000252723694,0.22449178993701935,0.23442518711090088,0.5410829782485962,0.2152177393436432,0.20880849659442902,0.5759737491607666
223.0,0.0004699455355294049,1.0,0.3314801418185234,0.8985000252723694,0.20320464670658112,0.24586182832717896,0.5509335398674011,0.18872614204883575,0.2196170538663864,0.5916568040847778
224.0,0.0005068464742507785,1.0,0.33792648968100547,0.8995000123977661,0.19835558533668518,0.23928238451480865,0.5623620748519897,0.19494271278381348,0.20468004047870636,0.6003772616386414
225.0,0.00037244096864014865,1.0,0.345690677344799,0.8970000147819519,0.21048776805400848,0.23243927955627441,0.5570729374885559,0.2102314829826355,0.19458119571208954,0.5951873660087585
226.0,0.000488508053123951,1.0,0.34689519089460374,0.8974999785423279,0.21592135727405548,0.23384317755699158,0.5502354502677917,0.21574833989143372,0.19539479911327362,0.5888568162918091
227.0,0.00036264103511348365,1.0,0.30968751725554466,0.906499981880188,0.2143518477678299,0.22513632476329803,0.5605118274688721,0.1931883543729782,0.1882920116186142,0.61851966381073
228.0,0.0004291548621840775,1.0,0.29549872732162474,0.9100000262260437,0.2037017047405243,0.23150645196437836,0.5647918581962585,0.15868937969207764,0.20217999815940857,0.6391305923461914
229.0,0.0004622624753974378,1.0,0.3121429656147957,0.9035000205039978,0.20488974452018738,0.241062730550766,0.5540474653244019,0.16074110567569733,0.2178841233253479,0.6213748455047607
230.0,0.0003643541627097875,1.0,0.3162424638867378,0.9014999866485596,0.2110620141029358,0.23067434132099152,0.5582636594772339,0.17222674190998077,0.209284245967865,0.6184890270233154
231.0,0.0003757579626981169,1.0,0.31597384414076807,0.9024999737739563,0.2164011299610138,0.22112277150154114,0.5624760985374451,0.18197757005691528,0.2007683962583542,0.6172540187835693
232.0,0.00036006642691791056,1.0,0.3179927352964878,0.9035000205039978,0.2207203060388565,0.2212110012769699,0.5580687522888184,0.1866060197353363,0.20123060047626495,0.6121633052825928
233.0,0.0003642790918238461,1.0,0.32019879373908045,0.9035000205039978,0.22370238602161407,0.22504428029060364,0.5512533187866211,0.19056658446788788,0.2059382200241089,0.603495180606842
234.0,0.0003853716659359634,1.0,0.32868116548657417,0.9035000205039978,0.22681240737438202,0.22521698474884033,0.5479705929756165,0.19329391419887543,0.19787490367889404,0.6088311672210693
235.0,0.0003829239602200687,1.0,0.334282380849123,0.9024999737739563,0.22868667542934418,0.22604987025260925,0.545263409614563,0.1952756643295288,0.19613653421401978,0.6085878014564514
236.0,0.00034193838387727737,1.0,0.33579818350076673,0.9020000100135803,0.22997799515724182,0.22656498849391937,0.54345703125,0.19734331965446472,0.19576071202754974,0.606895923614502
237.0,0.003673264548648149,0.9994999766349792,0.3163948994576931,0.9045000076293945,0.20580872893333435,0.23122404515743256,0.5629671812057495,0.18351003527641296,0.19784528017044067,0.6186447143554688
238.0,0.0052601581390481445,0.9990000128746033,0.32311144402623176,0.9020000100135803,0.1969536989927292,0.2253924012184143,0.5776539444923401,0.1738368272781372,0.19322556257247925,0.6329376101493835
239.0,0.0019854282210581007,0.9990000128746033,0.3580721365213394,0.8964999914169312,0.2033824622631073,0.20568454265594482,0.5909329652786255,0.18275536596775055,0.18395021557807922,0.6332944631576538
240.0,0.002627283682115376,0.9994999766349792,0.39155132350325583,0.890999972820282,0.19869732856750488,0.22789715230464935,0.5734055042266846,0.16110074520111084,0.20854081213474274,0.6303583979606628
241.0,0.0008992612522561104,1.0,0.4242688858807087,0.8924999833106995,0.1826501041650772,0.1900133490562439,0.6273365616798401,0.13531285524368286,0.183414489030838,0.6812726855278015
242.0,0.0003967026877216995,1.0,0.41084831389784815,0.8960000276565552,0.2000996470451355,0.19672316312789917,0.6031771898269653,0.14829905331134796,0.1956169307231903,0.6560840010643005
243.0,0.0004400844657793641,1.0,0.40445505356788636,0.8949999809265137,0.20918963849544525,0.17145153880119324,0.6193587779998779,0.15550418198108673,0.18489012122154236,0.6596057415008545
244.0,0.0005422493773512543,1.0,0.40139716520905494,0.8980000019073486,0.2128739356994629,0.16421441733837128,0.6229116320610046,0.15608742833137512,0.18571271002292633,0.6581998467445374
245.0,0.00040790911531075837,1.0,0.39640698590874673,0.8995000123977661,0.21151353418827057,0.17100372910499573,0.6174826622009277,0.152616947889328,0.1960647851228714,0.6513182520866394
246.0,0.00035932945809327065,1.0,0.3892489720880985,0.9020000100135803,0.20664681494235992,0.1816476434469223,0.611705482006073,0.1494988650083542,0.20548951625823975,0.6450116038322449
247.0,0.0003699239087291062,1.0,0.3834253880679607,0.9039999842643738,0.21066753566265106,0.18853463232517242,0.6007978320121765,0.15728072822093964,0.208095982670784,0.6346232891082764
248.0,0.000392726072575897,1.0,0.37915670938789847,0.902999997138977,0.21626436710357666,0.19349953532218933,0.5902360677719116,0.16691619157791138,0.20891818404197693,0.6241655945777893
249.0,0.0003978740302845836,1.0,0.37619422033429145,0.9039999842643738,0.22025229036808014,0.1976119726896286,0.5821357369422913,0.17306332290172577,0.21196044981479645,0.614976167678833
250.0,0.00039607035322114823,1.0,0.37432053439319135,0.9045000076293945,0.22260087728500366,0.2017935961484909,0.5756055116653442,0.17668309807777405,0.2156648188829422,0.6076521277427673
