epoch,train_loss,train_accuracy,test_loss,test_accuracy
1.0,1.9265551567077637,0.37599998712539673,1.9178179502487183,0.35100001096725464
2.0,1.5004600286483765,0.6065000295639038,1.5607937574386597,0.5544999837875366
3.0,1.1619791984558105,0.7605000138282776,1.2839211225509644,0.6549999713897705
4.0,0.9050382375717163,0.8385000228881836,1.0770081281661987,0.7129999995231628
5.0,0.7150126695632935,0.875,0.9242804646492004,0.7480000257492065
6.0,0.5755470395088196,0.8985000252723694,0.810825526714325,0.7745000123977661
7.0,0.4724845588207245,0.9164999723434448,0.7250047922134399,0.7960000038146973
8.0,0.3950279653072357,0.9300000071525574,0.6584964394569397,0.8059999942779541
9.0,0.33553874492645264,0.940500020980835,0.6056268811225891,0.8134999871253967
10.0,0.2888261675834656,0.9505000114440918,0.5626299381256104,0.8259999752044678
11.0,0.2514036297798157,0.9564999938011169,0.5270230174064636,0.8309999704360962
12.0,0.22090691328048706,0.9610000252723694,0.49715036153793335,0.8395000100135803
13.0,0.19569583237171173,0.9670000076293945,0.4718775451183319,0.8485000133514404
14.0,0.17459937930107117,0.9710000157356262,0.45039570331573486,0.8565000295639038
15.0,0.1567574441432953,0.9735000133514404,0.43210119009017944,0.8615000247955322
16.0,0.1415233016014099,0.9754999876022339,0.41652145981788635,0.8654999732971191
17.0,0.12840262055397034,0.9769999980926514,0.40327155590057373,0.8700000047683716
18.0,0.11701361835002899,0.9794999957084656,0.3920280337333679,0.8725000023841858
19.0,0.107059046626091,0.9829999804496765,0.3825136125087738,0.8740000128746033
20.0,0.09830433875322342,0.984000027179718,0.37448787689208984,0.8769999742507935
21.0,0.09056080132722855,0.9850000143051147,0.3677414059638977,0.8790000081062317
22.0,0.08367394655942917,0.9865000247955322,0.36209195852279663,0.8805000185966492
23.0,0.07751697301864624,0.9894999861717224,0.3573807179927826,0.8830000162124634
24.0,0.07198676466941833,0.9894999861717224,0.3534694314002991,0.8855000138282776
25.0,0.06700008362531662,0.9909999966621399,0.35023751854896545,0.8870000243186951
26.0,0.06248990073800087,0.9915000200271606,0.3475792407989502,0.887499988079071
27.0,0.05840183049440384,0.9934999942779541,0.3454008996486664,0.887499988079071
28.0,0.05469118431210518,0.9934999942779541,0.3436184525489807,0.8880000114440918
29.0,0.05132073163986206,0.9955000281333923,0.34215590357780457,0.8880000114440918
30.0,0.04825884848833084,0.9965000152587891,0.3409433662891388,0.8889999985694885
31.0,0.045478012412786484,0.9980000257492065,0.3399161696434021,0.890500009059906
32.0,0.04295346140861511,0.9980000257492065,0.33901461958885193,0.8914999961853027
33.0,0.04066216200590134,0.9984999895095825,0.33818450570106506,0.8920000195503235
34.0,0.03858219459652901,0.9984999895095825,0.33737799525260925,0.8930000066757202
35.0,0.0366925448179245,0.9984999895095825,0.3365549147129059,0.8939999938011169
36.0,0.03497331961989403,0.9990000128746033,0.3356834650039673,0.8945000171661377
37.0,0.03340599685907364,0.9990000128746033,0.33474045991897583,0.8945000171661377
38.0,0.03197372332215309,0.9990000128746033,0.3337109088897705,0.8949999809265137
39.0,0.03066132962703705,0.9990000128746033,0.3325870931148529,0.8949999809265137
40.0,0.029455389827489853,0.9994999766349792,0.3313673734664917,0.8949999809265137
41.0,0.028344109654426575,0.9994999766349792,0.330055296421051,0.8955000042915344
42.0,0.027317175641655922,0.9994999766349792,0.32865819334983826,0.8960000276565552
43.0,0.02636561170220375,1.0,0.32718634605407715,0.8964999914169312
44.0,0.02548162452876568,1.0,0.3256519138813019,0.8964999914169312
45.0,0.02465846575796604,1.0,0.32406845688819885,0.8964999914169312
46.0,0.02389025129377842,1.0,0.3224498927593231,0.8964999914169312
47.0,0.023171870037913322,1.0,0.3208102583885193,0.8970000147819519
48.0,0.022498834878206253,1.0,0.31916332244873047,0.8970000147819519
49.0,0.02186720445752144,1.0,0.3175220191478729,0.8970000147819519
50.0,0.021273482590913773,1.0,0.3158983290195465,0.8985000252723694
51.0,0.020714571699500084,1.0,0.31430330872535706,0.8989999890327454
52.0,0.020187661051750183,1.0,0.312746524810791,0.8995000123977661
53.0,0.019690239802002907,1.0,0.31123653054237366,0.8995000123977661
54.0,0.01922001875936985,1.0,0.309780478477478,0.8999999761581421
55.0,0.018774917349219322,1.0,0.3083842396736145,0.8999999761581421
56.0,0.018353035673499107,1.0,0.30705270171165466,0.9010000228881836
57.0,0.017952624708414078,1.0,0.3057892620563507,0.9014999866485596
58.0,0.017572084441781044,1.0,0.3045966327190399,0.9014999866485596
59.0,0.01720994897186756,1.0,0.30347609519958496,0.902999997138977
60.0,0.016864866018295288,1.0,0.30242854356765747,0.902999997138977
61.0,0.01653560809791088,1.0,0.30145391821861267,0.902999997138977
62.0,0.016221029683947563,1.0,0.30055123567581177,0.9035000205039978
63.0,0.01592009700834751,1.0,0.29971927404403687,0.9039999842643738
64.0,0.01563185080885887,1.0,0.298956036567688,0.9039999842643738
65.0,0.015355429612100124,1.0,0.2982591390609741,0.9045000076293945
66.0,0.015090025961399078,1.0,0.29762589931488037,0.9045000076293945
67.0,0.014834918081760406,1.0,0.2970532476902008,0.9045000076293945
68.0,0.014589427039027214,1.0,0.29653802514076233,0.9039999842643738
69.0,0.0143529511988163,1.0,0.2960767447948456,0.9039999842643738
70.0,0.014124925248324871,1.0,0.29566600918769836,0.9039999842643738
71.0,0.013904833234846592,1.0,0.29530206322669983,0.9039999842643738
72.0,0.013692198321223259,1.0,0.29498130083084106,0.9039999842643738
73.0,0.01348658837378025,1.0,0.29470017552375793,0.9045000076293945
74.0,0.013287598267197609,1.0,0.294454962015152,0.9045000076293945
75.0,0.013094855472445488,1.0,0.294242262840271,0.9045000076293945
76.0,0.012908020056784153,1.0,0.29405853152275085,0.9049999713897705
77.0,0.012726773507893085,1.0,0.29390063881874084,0.9045000076293945
78.0,0.012550808489322662,1.0,0.2937653064727783,0.9049999713897705
79.0,0.01237986795604229,1.0,0.2936496138572693,0.9049999713897705
80.0,0.012213685549795628,1.0,0.2935507297515869,0.9049999713897705
81.0,0.012052033096551895,1.0,0.2934657335281372,0.9049999713897705
82.0,0.011894676834344864,1.0,0.2933924198150635,0.9049999713897705
83.0,0.011741426773369312,1.0,0.2933284342288971,0.906000018119812
84.0,0.011592081747949123,1.0,0.29327160120010376,0.906000018119812
85.0,0.01144646666944027,1.0,0.29322001338005066,0.906000018119812
86.0,0.011304419487714767,1.0,0.2931719720363617,0.906000018119812
87.0,0.01116577535867691,1.0,0.2931259274482727,0.906000018119812
88.0,0.011030396446585655,1.0,0.2930804491043091,0.906000018119812
89.0,0.010898140259087086,1.0,0.29303446412086487,0.906499981880188
90.0,0.010768884792923927,1.0,0.29298678040504456,0.906499981880188
91.0,0.010642504319548607,1.0,0.29293662309646606,0.906499981880188
92.0,0.010518895462155342,1.0,0.2928832471370697,0.906499981880188
93.0,0.010397943668067455,1.0,0.2928261160850525,0.906000018119812
94.0,0.010279552079737186,1.0,0.2927646338939667,0.906000018119812
95.0,0.010163627564907074,1.0,0.29269856214523315,0.906000018119812
96.0,0.010050088167190552,1.0,0.2926276922225952,0.906000018119812
97.0,0.009938841685652733,1.0,0.2925518751144409,0.906000018119812
98.0,0.009829811751842499,1.0,0.2924710512161255,0.906000018119812
99.0,0.009722924791276455,1.0,0.2923852503299713,0.906000018119812
100.0,0.00961811002343893,1.0,0.29229462146759033,0.906499981880188
101.0,0.009515300393104553,1.0,0.2921992540359497,0.906499981880188
102.0,0.009414433501660824,1.0,0.2920994460582733,0.906499981880188
103.0,0.009315446950495243,1.0,0.29199543595314026,0.906499981880188
104.0,0.00921828206628561,1.0,0.29188743233680725,0.9070000052452087
105.0,0.009122888557612896,1.0,0.2917758524417877,0.9070000052452087
106.0,0.009029213339090347,1.0,0.29166096448898315,0.9070000052452087
107.0,0.008937204256653786,1.0,0.2915431261062622,0.9070000052452087
108.0,0.008846822194755077,1.0,0.2914227247238159,0.9070000052452087
109.0,0.00875801034271717,1.0,0.29130005836486816,0.9070000052452087
110.0,0.008670727722346783,1.0,0.29117551445961,0.9070000052452087
111.0,0.008584940806031227,1.0,0.29104939103126526,0.9075000286102295
112.0,0.008500603027641773,1.0,0.29092204570770264,0.9075000286102295
113.0,0.00841767992824316,1.0,0.29079386591911316,0.9075000286102295
114.0,0.008336133323609829,1.0,0.29066503047943115,0.9075000286102295
115.0,0.008255925960838795,1.0,0.29053592681884766,0.9075000286102295
116.0,0.008177027106285095,1.0,0.2904067635536194,0.9075000286102295
117.0,0.00809940043836832,1.0,0.29027777910232544,0.9075000286102295
118.0,0.008023020811378956,1.0,0.2901492714881897,0.9075000286102295
119.0,0.00794785562902689,1.0,0.2900213599205017,0.9075000286102295
120.0,0.00787387229502201,1.0,0.28989431262016296,0.9075000286102295
121.0,0.007801052648574114,1.0,0.2897682785987854,0.9075000286102295
122.0,0.007729358039796352,1.0,0.2896433174610138,0.9075000286102295
123.0,0.007658765185624361,1.0,0.28951960802078247,0.9075000286102295
124.0,0.007589254528284073,1.0,0.28939729928970337,0.9075000286102295
125.0,0.007520793005824089,1.0,0.28927645087242126,0.9075000286102295
126.0,0.007453367114067078,1.0,0.28915712237358093,0.9075000286102295
127.0,0.007386947050690651,1.0,0.2890394330024719,0.9085000157356262
128.0,0.007321513723582029,1.0,0.28892335295677185,0.9085000157356262
129.0,0.0072570438496768475,1.0,0.2888089120388031,0.9089999794960022
130.0,0.007193519733846188,1.0,0.28869619965553284,0.9089999794960022
131.0,0.007130914367735386,1.0,0.2885851562023163,0.9089999794960022
132.0,0.007069216575473547,1.0,0.28847578167915344,0.9085000157356262
133.0,0.007008404936641455,1.0,0.2883680760860443,0.9085000157356262
134.0,0.006948457565158606,1.0,0.2882620692253113,0.9085000157356262
135.0,0.006889360025525093,1.0,0.28815773129463196,0.9085000157356262
136.0,0.006831091828644276,1.0,0.28805503249168396,0.9085000157356262
137.0,0.006773642264306545,1.0,0.28795382380485535,0.9085000157356262
138.0,0.0067169927060604095,1.0,0.28785425424575806,0.9085000157356262
139.0,0.006661122664809227,1.0,0.28775614500045776,0.9089999794960022
140.0,0.006606020033359528,1.0,0.28765955567359924,0.909500002861023
141.0,0.00655166944488883,1.0,0.28756436705589294,0.909500002861023
142.0,0.00649805786088109,1.0,0.2874705493450165,0.909500002861023
143.0,0.006445171311497688,1.0,0.2873780429363251,0.909500002861023
144.0,0.00639299163594842,1.0,0.2872869074344635,0.9100000262260437
145.0,0.006341508589684963,1.0,0.2871969938278198,0.9100000262260437
146.0,0.006290709599852562,1.0,0.28710833191871643,0.9100000262260437
147.0,0.006240577436983585,1.0,0.2870207726955414,0.9100000262260437
148.0,0.0061911060474812984,1.0,0.28693440556526184,0.9100000262260437
149.0,0.006142278201878071,1.0,0.28684908151626587,0.9100000262260437
150.0,0.006094084121286869,1.0,0.28676486015319824,0.9100000262260437
151.0,0.006046512629836798,1.0,0.2866816222667694,0.9104999899864197
152.0,0.005999550689011812,1.0,0.28659939765930176,0.9104999899864197
153.0,0.0059531922452151775,1.0,0.2865181267261505,0.9110000133514404
154.0,0.005907418671995401,1.0,0.28643783926963806,0.9110000133514404
155.0,0.005862218793481588,1.0,0.28635838627815247,0.9110000133514404
156.0,0.005817593075335026,1.0,0.28627991676330566,0.9110000133514404
157.0,0.005773527547717094,1.0,0.28620222210884094,0.9110000133514404
158.0,0.0057300059124827385,1.0,0.2861253619194031,0.9110000133514404
159.0,0.00568702258169651,1.0,0.2860493063926697,0.9110000133514404
160.0,0.005644568707793951,1.0,0.28597408533096313,0.9104999899864197
161.0,0.005602635443210602,1.0,0.28589966893196106,0.9104999899864197
162.0,0.005561215337365866,1.0,0.2858259677886963,0.9104999899864197
163.0,0.005520293023437262,1.0,0.2857530415058136,0.9104999899864197
164.0,0.005479865707457066,1.0,0.2856808602809906,0.9104999899864197
165.0,0.005439926870167255,1.0,0.2856094241142273,0.9104999899864197
166.0,0.005400462541729212,1.0,0.2855386734008789,0.9104999899864197
167.0,0.0053614722564816475,1.0,0.2854686379432678,0.9104999899864197
168.0,0.00532293738797307,1.0,0.28539925813674927,0.9104999899864197
169.0,0.005284859798848629,1.0,0.28533056378364563,0.9104999899864197
170.0,0.005247228313237429,1.0,0.2852626144886017,0.9104999899864197
171.0,0.005210035014897585,1.0,0.28519535064697266,0.9104999899864197
172.0,0.005173272453248501,1.0,0.285128653049469,0.9104999899864197
173.0,0.0051369378343224525,1.0,0.285062700510025,0.9110000133514404
174.0,0.005101020913571119,1.0,0.2849974036216736,0.9110000133514404
175.0,0.0050655147060751915,1.0,0.2849327623844147,0.9110000133514404
176.0,0.005030408967286348,1.0,0.2848687469959259,0.9114999771118164
177.0,0.004995705559849739,1.0,0.28480538725852966,0.9114999771118164
178.0,0.004961393773555756,1.0,0.28474265336990356,0.9114999771118164
179.0,0.004927469417452812,1.0,0.28468057513237,0.9114999771118164
180.0,0.004893919453024864,1.0,0.28461915254592896,0.9114999771118164
181.0,0.004860746208578348,1.0,0.2845582962036133,0.9114999771118164
182.0,0.004827944096177816,1.0,0.28449806571006775,0.9114999771118164
183.0,0.004795501008629799,1.0,0.2844385504722595,0.9114999771118164
184.0,0.00476341275498271,1.0,0.2843795418739319,0.9114999771118164
185.0,0.0047316779382526875,1.0,0.2843211591243744,0.9114999771118164
186.0,0.004700290970504284,1.0,0.2842634320259094,0.9114999771118164
187.0,0.004669242072850466,1.0,0.2842063009738922,0.9114999771118164
188.0,0.004638532176613808,1.0,0.2841496765613556,0.9114999771118164
189.0,0.004608148708939552,1.0,0.28409379720687866,0.9114999771118164
190.0,0.004578089341521263,1.0,0.2840384244918823,0.9114999771118164
191.0,0.004548356402665377,1.0,0.28398367762565613,0.9114999771118164
192.0,0.004518930800259113,1.0,0.2839294672012329,0.9114999771118164
193.0,0.00448982510715723,1.0,0.28387585282325745,0.9114999771118164
194.0,0.004461018834263086,1.0,0.2838228642940521,0.9110000133514404
195.0,0.004432519432157278,1.0,0.28377044200897217,0.9110000133514404
196.0,0.004404312465339899,1.0,0.2837184965610504,0.9110000133514404
197.0,0.0043764058500528336,1.0,0.2836672067642212,0.9110000133514404
198.0,0.0043487814255058765,1.0,0.28361642360687256,0.9110000133514404
199.0,0.0043214489705860615,1.0,0.2835662066936493,0.9110000133514404
200.0,0.0042943935841321945,1.0,0.2835165858268738,0.9110000133514404
201.0,0.004267611540853977,1.0,0.28346747159957886,0.9110000133514404
202.0,0.004241104703396559,1.0,0.2834188938140869,0.9110000133514404
203.0,0.004214867949485779,1.0,0.28337085247039795,0.9110000133514404
204.0,0.004188896622508764,1.0,0.2833232581615448,0.9110000133514404
205.0,0.004163186997175217,1.0,0.28327637910842896,0.9110000133514404
206.0,0.004137733951210976,1.0,0.2832298278808594,0.9110000133514404
207.0,0.004112533759325743,1.0,0.28318390250205994,0.9110000133514404
208.0,0.004087584558874369,1.0,0.2831384539604187,0.9110000133514404
209.0,0.004062882158905268,1.0,0.28309348225593567,0.9110000133514404
210.0,0.004038425162434578,1.0,0.283049076795578,0.9110000133514404
211.0,0.00401420658454299,1.0,0.28300511837005615,0.9110000133514404
212.0,0.0039902254939079285,1.0,0.2829616367816925,0.9110000133514404
213.0,0.003966481424868107,1.0,0.28291863203048706,0.9110000133514404
214.0,0.003942962270230055,1.0,0.282876193523407,0.9110000133514404
215.0,0.003919671755284071,1.0,0.28283417224884033,0.9110000133514404
216.0,0.003896611277014017,1.0,0.2827926576137543,0.9110000133514404
217.0,0.003873765468597412,1.0,0.28275156021118164,0.9110000133514404
218.0,0.003851145040243864,1.0,0.2827109396457672,0.9110000133514404
219.0,0.0038287341594696045,1.0,0.2826707661151886,0.9110000133514404
220.0,0.0038065386470407248,1.0,0.2826310396194458,0.9110000133514404
221.0,0.0037845512852072716,1.0,0.28259173035621643,0.9110000133514404
222.0,0.003762775333598256,1.0,0.28255295753479004,0.9114999771118164
223.0,0.0037412026431411505,1.0,0.2825145125389099,0.9114999771118164
224.0,0.003719825530424714,1.0,0.2824765741825104,0.9114999771118164
225.0,0.003698654007166624,1.0,0.28243905305862427,0.9120000004768372
226.0,0.0036776757333427668,1.0,0.2824019193649292,0.9120000004768372
227.0,0.003656892105937004,1.0,0.28236520290374756,0.9120000004768372
228.0,0.0036362982355058193,1.0,0.2823289632797241,0.9129999876022339
229.0,0.0036158987786620855,1.0,0.28229308128356934,0.9129999876022339
230.0,0.0035956816282123327,1.0,0.2822575867176056,0.9129999876022339
231.0,0.0035756477154791355,1.0,0.28222253918647766,0.9129999876022339
232.0,0.003555797506123781,1.0,0.282187819480896,0.9129999876022339
233.0,0.0035361270420253277,1.0,0.28215357661247253,0.9129999876022339
234.0,0.0035166346933692694,1.0,0.28211966156959534,0.9129999876022339
235.0,0.0034973195288330317,1.0,0.2820861041545868,0.9129999876022339
236.0,0.0034781713038682938,1.0,0.2820529639720917,0.9129999876022339
237.0,0.0034591977018862963,1.0,0.28202024102211,0.9135000109672546
238.0,0.003440390108153224,1.0,0.2819878160953522,0.9135000109672546
239.0,0.0034217508509755135,1.0,0.2819558084011078,0.9135000109672546
240.0,0.003403275739401579,1.0,0.2819240987300873,0.9135000109672546
241.0,0.0033849619794636965,1.0,0.2818928062915802,0.9129999876022339
242.0,0.0033668121322989464,1.0,0.2818618714809418,0.9129999876022339
243.0,0.003348818514496088,1.0,0.2818312346935272,0.9129999876022339
244.0,0.0033309790305793285,1.0,0.2818010151386261,0.9129999876022339
245.0,0.003313298337161541,1.0,0.28177112340927124,0.9129999876022339
246.0,0.0032957661896944046,1.0,0.28174149990081787,0.9129999876022339
247.0,0.0032783932983875275,1.0,0.28171226382255554,0.9129999876022339
248.0,0.00326116313226521,1.0,0.28168341517448425,0.9129999876022339
249.0,0.003244076855480671,1.0,0.2816547751426697,0.9129999876022339
250.0,0.0032271435484290123,1.0,0.28162655234336853,0.9129999876022339
